ECRAN,RAM,POIDS,PRIX,STOCKAGESSD,STOCKAGEHDD,STOCKAGEFlash,_Acer,_Apple,_Asus,_Dell,_HP,_Lenovo,_MSI,_Toshiba,CPU_Modifier,CPU_Generation,CPU_AMD,CPU_Intel,Grapihque_AMD Graphique,Grapihque_Intel HD Graphics,Grapihque_Intel HD Graphics 400,Grapihque_Intel HD Graphics 520,Grapihque_Intel HD Graphics 530,Grapihque_Intel HD Graphics 620,Grapihque_Intel Iris,Grapihque_Nvidia  GTX,Grapihque_Nvidia  M,Grapihque_Nvidia  MX,Grapihque_Nvidia GeForce 920,_DELL,_Hp,ryzen,Grapihque_Intel HD Graphiques,Grapihque_Intel UHD Graphics 620,Grapihque_Nvidia  Quadro,Grapihque_carte graphiques intégré
15.6,4,1.850000023841858,2652.70464,0.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.2999999523162842,7627.5648,256.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,2.200000047683716,8305.286399999999,256.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.5800000429153442,9462.527999999998,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,1.5,8068.723199999999,256.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.2300000190734863,8816.774399999998,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.3700000047683716,8944.6464,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,4,1.6299999952316284,4616.1792000000005,0.0,500.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.2100000381469727,10415.1744,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.2599999904632568,8944.582464,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.6299999952316284,6930.662399999999,512.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.1600000858306885,7226.877887999999,256.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,4,2.0,3605.9903999999997,0.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,3,6.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,1.7000000476837158,7148.0448,256.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,6,2.0999999046325684,3062.5343999999996,0.0,1000.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,3,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,1.7999999523162842,14331.2544,256.0,2000.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.200000047683716,4021.5743999999995,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,16,2.5,8126.265600000001,512.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0999999046325684,2883.5135999999998,256.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,1.8600000143051147,1655.9424,0.0,500.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,3.0,0,1,0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.6299999952316284,5191.6032,0.0,1000.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,4,1.649999976158142,1777.3568639999999,64.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,16,2.799999952316284,8925.465599999998,256.0,2000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,8.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,8,2.5,5933.260799999999,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.359999895095825,4085.4464639999997,0.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,7.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.200000047683716,2870.7264,0.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,3,6.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.600000023841858,5651.942399999999,256.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.200000047683716,3657.1392,256.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,3,7.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.049999952316284,3823.3727999999996,0.0,1000.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.6299999952316284,6316.8768,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,1.899999976158142,1613.4888959999998,0.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,3.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,8,3.0,5997.1968,128.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.200000047683716,3190.4064,0.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,4,1.3200000524520874,4469.1264,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,4,3.0,4187.808,0.0,1000.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,3,7.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.75,7135.385471999999,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,8.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.4000000953674316,5556.0383999999995,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0999999046325684,3848.9472,0.0,500.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,5,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,1.8600000143051147,2359.2383999999997,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,8,1.25,7026.5664,256.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,8,0.9700000286102295,12876.7104,512.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0,2199.3984,0.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,3.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,16,2.9000000953674316,12972.614399999999,256.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0999999046325684,2857.9392,0.0,1000.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,3,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,2.559999942779541,7987.268735999999,512.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,1.899999976158142,3184.0127999999995,128.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,16,2.799999952316284,12083.903999999999,256.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,4,1.4800000190734863,6917.8751999999995,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,6,1.909999966621399,3957.6384,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,8.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,4,1.7400000095367432,4021.5743999999995,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.100000023841858,8407.583999999999,256.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,1.559999942779541,6706.8864,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0999999046325684,2857.9392,0.0,500.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,3,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0299999713897705,2576.6208,0.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,4,3.0,5146.848,256.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.130000114440918,4654.5408,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,8.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,2.5,6898.6944,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0999999046325684,2224.9727999999996,0.0,1000.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,2.4000000953674316,11502.0864,256.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0999999046325684,2324.1375359999997,0.0,1000.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.559999942779541,6780.348864,128.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,8,3.0,5460.1344,256.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,4,1.4900000095367432,4820.7744,0.0,500.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,6,2.7100000381469727,4469.1264,0.0,2000.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,7.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.200000047683716,1975.6224,0.0,500.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0,3126.4703999999997,0.0,500.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,3,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,8,2.5,5901.2928,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.299999952316284,2934.6624,0.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,3,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0999999046325684,2870.7264,128.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,3,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.4,32,4.400000095367432,17895.6864,512.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,7,6.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,1.899999976158142,5197.9968,128.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.2899999618530273,9584.0064,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,2.0199999809265137,6706.8864,256.0,2000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,8.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.2300000190734863,8944.6464,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.9,16,1.399999976158142,11821.7664,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.0,5070.1248,128.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,16,2.7699999809265137,9903.6864,512.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,2.059999942779541,15325.4592,512.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.4000000953674316,4980.6144,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.1200000047683716,6323.270399999999,256.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,8,2.799999952316284,6937.0560000000005,128.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,8.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,16,1.4199999570846558,18055.5264,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,8,2.799999952316284,4462.7328,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.6200000047683716,5364.2303999999995,0.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,8,2.5,5843.7504,0.0,1000.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.4900000095367432,6131.462399999999,512.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,5,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,16,3.3499999046325684,8816.774399999998,256.0,1000.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,8,2.5,6681.312,256.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,2.6500000953674316,11796.192000000001,512.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0999999046325684,3152.0448,128.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.2300000190734863,4744.0512,0.0,1000.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,3.200000047683716,11182.4064,512.0,1000.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,2.799999952316284,19532.448,256.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,15.0,0,1,0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,16,2.4000000953674316,8938.2528,512.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,6,2.299999952316284,2806.7904,0.0,1000.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,3,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.2100000381469727,12461.1264,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.2000000476837158,9264.3264,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,8.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.200000047683716,3816.9791999999998,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.4000000953674316,4980.6144,0.0,1000.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.3,16,2.9000000953674316,8995.795199999999,256.0,1000.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,7,7.0,0,1,0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,4,2.0999999046325684,2231.3664,0.0,500.0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,3,6.0,0,1,0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,8,2.200000047683716,3510.0864,256.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,5,7.0,0,1,0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.3,8,1.399999976158142,5958.067968,256.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,7,8.0,0,1,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
